,ticker,Date,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Change To Operating Activities,Repurchase Of Stock,Dividends Paid
2020-05-31,NKE,2020-05-31,27000000.0,24000000.0,-1028000000.0,6183000000.0,2491000000.0,885000000.0,2539000000.0,3882000000.0,-66000000.0,2485000000.0,1119000000.0,31000000.0,-1854000000.0,1239000000.0,-58000000.0,72000000.0,-1086000000.0,-654000000.0,-3067000000.0,-1452000000.0
2019-05-31,NKE,2019-05-31,850000000.0,1525000000.0,-264000000.0,-325000000.0,-5293000000.0,700000000.0,4029000000.0,217000000.0,-129000000.0,5903000000.0,720000000.0,31000000.0,-490000000.0,-270000000.0,-50000000.0,592000000.0,-1119000000.0,-203000000.0,-4286000000.0,-1332000000.0
2018-05-31,NKE,2018-05-31,1326000000.0,1515000000.0,276000000.0,13000000.0,-4835000000.0,733000000.0,1933000000.0,441000000.0,45000000.0,4955000000.0,774000000.0,-22000000.0,-255000000.0,187000000.0,-84000000.0,766000000.0,-1028000000.0,35000000.0,-4254000000.0,-1243000000.0
2017-05-31,NKE,2017-05-31,118000000.0,-158000000.0,-1008000000.0,1748000000.0,-2148000000.0,489000000.0,4240000000.0,670000000.0,-20000000.0,3846000000.0,716000000.0,-34000000.0,-231000000.0,-426000000.0,-84000000.0,-175000000.0,-1105000000.0,-120000000.0,-3252000000.0,-1133000000.0
2020-12-31,MELI,2020-12-31,332588000.0,584281000.0,-252181000.0,606496000.0,242266000.0,,-707000.0,1056800000.0,-115837000.0,1182552000.0,104992000.0,13643000.0,-106981000.0,12069000.0,-306789000.0,305439000.0,-247048000.0,283459000.0,-54085000.0,-3356000.0
2019-12-31,MELI,2019-12-31,-1137072000.0,143495000.0,-1447790000.0,155040000.0,2021012000.0,1867215000.0,-171999000.0,986729000.0,-37584000.0,451091000.0,73320000.0,13643000.0,-4148000.0,-507000.0,-96367000.0,194846000.0,-136798000.0,216084000.0,-720000.0,-2844000.0
2018-12-31,MELI,2018-12-31,-513278000.0,90123000.0,-672459000.0,644605000.0,608882000.0,1867215000.0,-36585000.0,76435000.0,-90895000.0,230907000.0,45792000.0,13643000.0,-3015000.0,-27105000.0,-29099000.0,-43599000.0,-97562000.0,205296000.0,-720000.0,-6624000.0
2017-12-31,MELI,2017-12-31,160285000.0,150215000.0,-22641000.0,42901000.0,-50903000.0,1867215000.0,13780000.0,154120000.0,-41346000.0,269010000.0,40921000.0,13643000.0,-1549000.0,-21817000.0,-67308000.0,141416000.0,-74851000.0,-53956000.0,-720000.0,-26496000.0
2020-06-30,AX,2020-06-30,20774000.0,17723000.0,-1348439000.0,-149348000.0,2266482000.0,,183438000.0,1093151000.0,,175108000.0,34986000.0,-334000.0,,,2462531000.0,12879000.0,-12333000.0,-74126000.0,-46315000.0,-386000.0
2019-06-30,AX,2019-06-30,-37244000.0,11012000.0,-931741000.0,30600000.0,960332000.0,,155131000.0,234518000.0,,205927000.0,16471000.0,-595000.0,,,996317000.0,28478000.0,-20082000.0,-5373000.0,-66353000.0,-232000.0
2018-06-30,AX,2018-06-30,91549000.0,28119000.0,-1026005000.0,-203000000.0,837399000.0,,152411000.0,-20691000.0,,167915000.0,8574000.0,45957000.0,,,1085843000.0,25673000.0,-11817000.0,-47070000.0,-45135000.0,-309000.0
2017-06-30,AX,2017-06-30,218595000.0,466000.0,-788731000.0,-102000000.0,747047000.0,,134740000.0,156814000.0,,198498000.0,6094000.0,-6084000.0,,,855888000.0,52055000.0,-8758000.0,424000.0,-6532000.0,-309000.0
2020-12-31,PYPL,2020-12-31,-10605000000.0,-4000000.0,-16218000000.0,3966000000.0,12492000000.0,137000000.0,4202000000.0,2297000000.0,169000000.0,5854000000.0,867000000.0,-1552000000.0,,-100000000.0,10545000000.0,1415000000.0,-866000000.0,-618000000.0,-2156000000.0,
2019-12-31,PYPL,2019-12-31,-3003000000.0,4000000.0,-5742000000.0,2955000000.0,4187000000.0,138000000.0,2459000000.0,2510000000.0,-6000000.0,4071000000.0,614000000.0,-351000000.0,,-120000000.0,3009000000.0,1775000000.0,-704000000.0,-919000000.0,-1915000000.0,
2018-12-31,PYPL,2018-12-31,-483000000.0,26000000.0,821000000.0,960000000.0,-1240000000.0,144000000.0,2057000000.0,4948000000.0,-113000000.0,5480000000.0,514000000.0,1127000000.0,,-59000000.0,1595000000.0,2028000000.0,-823000000.0,696000000.0,-3939000000.0,
2017-12-31,PYPL,2017-12-31,-970000000.0,62000000.0,-4485000000.0,820000000.0,4084000000.0,144000000.0,1795000000.0,2166000000.0,36000000.0,2531000000.0,513000000.0,-1605000000.0,,12000000.0,4292000000.0,542000000.0,-667000000.0,-674000000.0,-1172000000.0,
2020-12-31,CCI,2020-12-31,,-77000000.0,-1741000000.0,1033000000.0,-1271000000.0,,1056000000.0,43000000.0,,3055000000.0,1550000000.0,-10000000.0,,166000000.0,-38000000.0,373000000.0,-1624000000.0,-19000000.0,-76000000.0,-2190000000.0
2019-12-31,CCI,2019-12-31,,19000000.0,-2081000000.0,1401000000.0,-692000000.0,,860000000.0,-75000000.0,,2698000000.0,1507000000.0,-7000000.0,,-96000000.0,-24000000.0,203000000.0,-2057000000.0,204000000.0,-44000000.0,-2025000000.0
2018-12-31,CCI,2018-12-31,,37000000.0,-1793000000.0,386000000.0,-733000000.0,841000000.0,622000000.0,-27000000.0,-1000000.0,2500000000.0,1457000000.0,-12000000.0,,-105000000.0,-31000000.0,309000000.0,-1739000000.0,173000000.0,-34000000.0,-1895000000.0
2017-12-31,CCI,2017-12-31,,-34000000.0,-10482000000.0,3954000000.0,8192000000.0,4221000000.0,366000000.0,-257000000.0,1000000.0,2032000000.0,1203000000.0,-5000000.0,,71000000.0,-29000000.0,164000000.0,-1217000000.0,253000000.0,-23000000.0,-1539000000.0
2020-12-31,MCO,2020-12-31,-77000000.0,218000000.0,-1077000000.0,688000000.0,-351000000.0,51000000.0,1778000000.0,765000000.0,47000000.0,2146000000.0,220000000.0,,,31000000.0,-63000000.0,110000000.0,-103000000.0,-199000000.0,-607000000.0,-420000000.0
2019-12-31,MCO,2019-12-31,36000000.0,141000000.0,36000000.0,-129000000.0,-1563000000.0,45000000.0,1422000000.0,147000000.0,-1000000.0,1675000000.0,200000000.0,5000000.0,,-134000000.0,-33000000.0,169000000.0,-69000000.0,-131000000.0,-1068000000.0,-378000000.0
2018-12-31,MCO,2018-12-31,-32000000.0,40000000.0,-406000000.0,159000000.0,-412000000.0,47000000.0,1310000000.0,613000000.0,-30000000.0,1461000000.0,192000000.0,5000000.0,,-136000000.0,-16000000.0,41000000.0,-91000000.0,-45000000.0,-265000000.0,-337000000.0
2017-12-31,MCO,2017-12-31,69000000.0,-565000000.0,-3420000000.0,2122000000.0,1600000000.0,56000000.0,1001000000.0,-980000000.0,85000000.0,755000000.0,158000000.0,113000000.0,,-148000000.0,-39000000.0,47000000.0,-91000000.0,199000000.0,-249000000.0,-290000000.0
2020-12-31,MKL,2020-12-31,65682000.0,320199000.0,-511748000.0,-52813000.0,434556000.0,,816030000.0,1716296000.0,55901000.0,1737587000.0,307069000.0,77998000.0,,-28174000.0,-59290000.0,-411402000.0,-101301000.0,804142000.0,-26832000.0,-18400000.0
2019-12-31,MKL,2019-12-31,-183246000.0,354116000.0,-535159000.0,541508000.0,359317000.0,,1790466000.0,1103921000.0,5643000.0,1274120000.0,269239000.0,16795000.0,,-103982000.0,-65884000.0,-1219206000.0,-123376000.0,146549000.0,-116307000.0,-18400000.0
2018-12-31,MKL,2018-12-31,517866000.0,62879000.0,-797239000.0,-82250000.0,-178985000.0,,-128180000.0,-104414000.0,-21047000.0,892857000.0,227846000.0,-33301000.0,,-27961000.0,-42728000.0,476186000.0,-106593000.0,228357000.0,-54007000.0,-18400000.0
2017-12-31,MKL,2017-12-31,752984000.0,197706000.0,-744457000.0,404685000.0,256315000.0,552000.0,395269000.0,415682000.0,45295000.0,858529000.0,203871000.0,8923000.0,,-38259000.0,-37532000.0,-292446000.0,-74652000.0,428356000.0,-110838000.0,-18400000.0
2020-12-31,BAM,2020-12-31,-6497000000.0,0.0,-13873000000.0,3756000000.0,8698000000.0,17000000.0,-134000000.0,3155000000.0,-34000000.0,8341000000.0,5791000000.0,-606000000.0,51000000.0,,6211000000.0,2907000000.0,,-274000000.0,-419000000.0,-867000000.0
2019-12-31,BAM,2019-12-31,-3789000000.0,0.0,-36674000000.0,21553000000.0,28746000000.0,13000000.0,2807000000.0,-1612000000.0,-5000000.0,6328000000.0,4876000000.0,462000000.0,-319000000.0,,8235000000.0,-36000000.0,,-1000000000.0,-267000000.0,-772000000.0
2018-12-31,BAM,2018-12-31,445000000.0,0.0,-19833000000.0,19576000000.0,18136000000.0,11000000.0,3584000000.0,3251000000.0,-210000000.0,5159000000.0,3102000000.0,5000000.0,258000000.0,,-319000000.0,-459000000.0,,-1326000000.0,-389000000.0,-726000000.0
2017-12-31,BAM,2017-12-31,-3609000000.0,0.0,-11394000000.0,6387000000.0,8185000000.0,15000000.0,1462000000.0,840000000.0,64000000.0,4005000000.0,2345000000.0,549000000.0,19000000.0,,2358000000.0,1334000000.0,,-1155000000.0,-124000000.0,-685000000.0
2020-12-31,UA,2020-12-31,,-40673000.0,66345000.0,488753000.0,436853000.0,4744000.0,-549177000.0,732507000.0,16445000.0,212864000.0,164984000.0,,15306000.0,167614000.0,-52969000.0,394149000.0,-92291000.0,58150000.0,-3675000.0,
2019-12-31,UA,2019-12-31,,59458000.0,-147113000.0,-137817000.0,-137070000.0,7472000.0,92139000.0,229948000.0,5100000.0,509031000.0,186425000.0,-1311000.0,149519000.0,-45450000.0,-2490000.0,103475000.0,-145802000.0,-55397000.0,-4235000.0,
2018-12-31,UA,2018-12-31,-39207000.0,26413000.0,-202904000.0,-190000000.0,-189868000.0,6747000.0,-46302000.0,247925000.0,12467000.0,628230000.0,181768000.0,-4597000.0,109919000.0,186834000.0,295000.0,-203333000.0,-170385000.0,331880000.0,-6910000.0,
2017-12-31,UA,2017-12-31,-39207000.0,145695000.0,-282987000.0,98000000.0,106759000.0,11540000.0,-48260000.0,65410000.0,4178000.0,237460000.0,173747000.0,-1648000.0,-222391000.0,-79106000.0,295000.0,249222000.0,-281339000.0,57717000.0,-2781000.0,
2020-12-31,SIVB,2020-12-31,-19165178000.0,0.0,-31205721000.0,498147000.0,40653214000.0,31146000.0,1208368000.0,10892980000.0,,1445487000.0,100840000.0,,,,40201092000.0,-63676000.0,-87407000.0,-98947000.0,-60020000.0,-17151000.0
2019-12-31,SIVB,2019-12-31,-4430300000.0,0.0,-9371882000.0,-972377000.0,11417997000.0,24818000.0,1136856000.0,3210244000.0,,1164129000.0,82717000.0,,,,12377929000.0,26889000.0,-65479000.0,-46514000.0,-352511000.0,-17151000.0
2018-12-31,SIVB,2018-12-31,420899000.0,0.0,-4800375000.0,-402318000.0,4515277000.0,18387000.0,973840000.0,648464000.0,,933562000.0,57906000.0,,,,5046331000.0,-40363000.0,-45865000.0,3833000.0,-147123000.0,-17151000.0
2017-12-31,SIVB,2017-12-31,-2752513000.0,0.0,-5970496000.0,423281000.0,5700956000.0,27003000.0,490506000.0,377325000.0,,646865000.0,56123000.0,,,,5250672000.0,55252000.0,-50884000.0,30188000.0,-147123000.0,-17151000.0
2020-12-31,BWA,2020-12-31,-2000000.0,186000000.0,-866000000.0,855000000.0,437000000.0,,500000000.0,818000000.0,63000000.0,1184000000.0,530000000.0,30000000.0,-28000000.0,27000000.0,-56000000.0,-165000000.0,-461000000.0,99000000.0,-216000000.0,-146000000.0
2019-12-31,BWA,2019-12-31,-53000000.0,-123000000.0,-489000000.0,-141000000.0,-420000000.0,,746000000.0,93000000.0,-6000000.0,1008000000.0,439000000.0,22000000.0,-36000000.0,19000000.0,-39000000.0,-28000000.0,-481000000.0,-1000000.0,-100000000.0,-140000000.0
2018-12-31,BWA,2018-12-31,-6000000.0,-76000000.0,-514000000.0,-41000000.0,-383000000.0,,931000000.0,194000000.0,-35000000.0,1126000000.0,431000000.0,2000000.0,-53000000.0,-43000000.0,-50000000.0,41000000.0,-546000000.0,-20000000.0,-150000000.0,-142000000.0
2017-12-31,BWA,2017-12-31,-3000000.0,233000000.0,-752000000.0,-105000000.0,-363000000.0,,440000000.0,101000000.0,36000000.0,1180000000.0,408000000.0,-8000000.0,-85000000.0,-168000000.0,-34000000.0,477000000.0,-560000000.0,-82000000.0,-100000000.0,-124000000.0
2020-12-31,CMG,2020-12-31,-59365000.0,33099000.0,-432717000.0,,-104851000.0,,355766000.0,127355000.0,1076000.0,663847000.0,423072000.0,,-394000.0,3010000.0,-1895000.0,223657000.0,-373352000.0,-119112000.0,-102956000.0,
2019-12-31,CMG,2019-12-31,27969000.0,29427000.0,-291974000.0,,-201735000.0,,350158000.0,228329000.0,406000.0,721632000.0,376730000.0,,-4530000.0,-2630000.0,-698000.0,126201000.0,-333912000.0,-121641000.0,-201037000.0,
2018-12-31,CMG,2018-12-31,-100188000.0,38909000.0,-387578000.0,,-166535000.0,,176553000.0,65982000.0,-1457000.0,621552000.0,201979000.0,,-1722000.0,-8298000.0,-187000.0,138943000.0,-287390000.0,60749000.0,-166348000.0,
2017-12-31,CMG,2017-12-31,130199000.0,15115000.0,-86578000.0,,-285894000.0,26000.0,176253000.0,97800000.0,2056000.0,468216000.0,163348000.0,,-5250000.0,-140000.0,-187000.0,60570000.0,-216777000.0,62493000.0,-285920000.0,
2020-12-31,ATVI,2020-12-31,-100000000.0,206000000.0,-178000000.0,944000000.0,711000000.0,170000000.0,2197000000.0,2854000000.0,69000000.0,2252000000.0,197000000.0,,,-194000000.0,-48000000.0,248000000.0,-78000000.0,-651000000.0,-39000000.0,-316000000.0
2019-12-31,ATVI,2019-12-31,88000000.0,-123000000.0,-22000000.0,944000000.0,-237000000.0,105000000.0,1503000000.0,1569000000.0,-3000000.0,1831000000.0,328000000.0,6000000.0,,182000000.0,-48000000.0,-103000000.0,-116000000.0,-181000000.0,-59000000.0,-283000000.0
2018-12-31,ATVI,2018-12-31,-93000000.0,-187000000.0,-230000000.0,-1740000000.0,-2020000000.0,99000000.0,1848000000.0,-491000000.0,-31000000.0,1790000000.0,509000000.0,-6000000.0,,-114000000.0,-26000000.0,227000000.0,-131000000.0,-982000000.0,-94000000.0,-259000000.0
2017-12-31,ATVI,2017-12-31,-55000000.0,305000000.0,-207000000.0,-510000000.0,-624000000.0,178000000.0,273000000.0,1458000000.0,76000000.0,2213000000.0,888000000.0,3000000.0,-26000000.0,-165000000.0,-10000000.0,80000000.0,-155000000.0,547000000.0,-56000000.0,-226000000.0
2020-12-26,SAM,2020-12-26,,40771000.0,-139117000.0,-1260000.0,12322000.0,15274000.0,191960000.0,126612000.0,,253407000.0,65657000.0,392000.0,-24463000.0,-24014000.0,,44607000.0,-139996000.0,-41111000.0,-1692000.0,
2019-12-28,SAM,2019-12-28,,21417000.0,-258829000.0,-378000.0,8858000.0,9236000.0,110041000.0,-71729000.0,,178242000.0,56271000.0,-244000.0,-24932000.0,-12260000.0,,25775000.0,-93233000.0,1930000.0,-1692000.0,
2018-12-29,SAM,2018-12-29,,6352000.0,-55344000.0,-78000.0,-65341000.0,23049000.0,92663000.0,42762000.0,,163447000.0,51968000.0,139000.0,-21312000.0,-1636000.0,,25103000.0,-55460000.0,10309000.0,-88312000.0,
2017-12-30,SAM,2017-12-30,,245000.0,-32929000.0,-60000.0,-128451000.0,16211000.0,99049000.0,-25398000.0,,135982000.0,51256000.0,33000.0,-1741000.0,2945000.0,,-12911000.0,-32987000.0,-2861000.0,-144602000.0,
2020-12-31,CMI,2020-12-31,-175000000.0,288000000.0,-719000000.0,1614000000.0,280000000.0,88000000.0,1789000000.0,2272000000.0,-11000000.0,2722000000.0,670000000.0,31000000.0,46000000.0,-51000000.0,1000000.0,-223000000.0,-528000000.0,200000000.0,-641000000.0,-782000000.0
2019-12-31,CMI,2019-12-31,-126000000.0,-310000000.0,-1150000000.0,-152000000.0,-2095000000.0,76000000.0,2260000000.0,-174000000.0,-110000000.0,3181000000.0,669000000.0,-12000000.0,291000000.0,195000000.0,13000000.0,-87000000.0,-700000000.0,160000000.0,-1271000000.0,-761000000.0
2018-12-31,CMI,2018-12-31,-74000000.0,302000000.0,-974000000.0,457000000.0,-1400000000.0,13000000.0,2141000000.0,-66000000.0,-70000000.0,2378000000.0,609000000.0,-46000000.0,-695000000.0,-363000000.0,-12000000.0,-219000000.0,-709000000.0,601000000.0,-1140000000.0,-718000000.0
2017-12-31,CMI,2017-12-31,6000000.0,639000000.0,-1052000000.0,38000000.0,-1074000000.0,13000000.0,999000000.0,249000000.0,98000000.0,2277000000.0,580000000.0,81000000.0,-407000000.0,-508000000.0,40000000.0,532000000.0,-506000000.0,439000000.0,-451000000.0,-701000000.0
2020-12-31,PRLB,2020-12-31,-45463000.0,1492000.0,-95473000.0,-154000.0,-10726000.0,7557000.0,50867000.0,2378000.0,1608000.0,106969000.0,32594000.0,-3000000.0,-662000.0,-91000.0,,22329000.0,-47010000.0,2400000.0,-18129000.0,
2019-12-31,PRLB,2019-12-31,21927000.0,-719000.0,-44303000.0,-154000.0,-31617000.0,4391000.0,63655000.0,40179000.0,47000.0,116052000.0,30864000.0,-4000000.0,60000.0,1848000.0,,17283000.0,-62230000.0,-3494000.0,-36008000.0,
2018-12-31,PRLB,2018-12-31,23755000.0,1942000.0,-63281000.0,-5000000.0,-10438000.0,8935000.0,76588000.0,48339000.0,-871000.0,122929000.0,26754000.0,-126000.0,-189000.0,-6098000.0,,21948000.0,-87104000.0,8636000.0,-14373000.0,
2017-12-31,PRLB,2017-12-31,27935000.0,3176000.0,-123975000.0,5000000.0,9192000.0,8602000.0,51778000.0,-32088000.0,947000.0,81748000.0,18474000.0,-8742000.0,-985000.0,-9933000.0,,11155000.0,-32635000.0,6437000.0,-4410000.0,
2020-12-31,DMTK,2020-12-31,-39506000.0,827000.0,-41340000.0,-9000.0,78898000.0,44308000.0,-35249000.0,8874000.0,,-28684000.0,486000.0,,-69000.0,-800000.0,-1440000.0,4961000.0,-1834000.0,1160000.0,,
2019-12-31,DMTK,2019-12-31,-39506000.0,1337000.0,-210000.0,2084000.0,28622000.0,20736000.0,-19689000.0,10621000.0,,-17791000.0,89000.0,,5000.0,-100000.0,1802000.0,-838000.0,-210000.0,-578000.0,,
2018-12-31,DMTK,2018-12-31,-39506000.0,-145000.0,-12000.0,6800000.0,11128000.0,5000.0,-10004000.0,3511000.0,,-7605000.0,76000.0,,8000.0,-219000.0,-215000.0,1263000.0,-12000.0,453000.0,,
2017-12-31,DMTK,2017-12-31,-39506000.0,343349.0,-123200.0,-64854.0,4901393.0,32511.0,-8369049.0,-1415732.0,,-6193925.0,51033.0,,-14636.0,-53221.0,-215000.0,551896.0,-123200.0,1296703.0,,
2020-12-31,APPN,2020-12-31,-145968000.0,23388000.0,-153357000.0,-3822000.0,110468000.0,114636000.0,-33477000.0,-47293000.0,3216000.0,-7620000.0,7451000.0,,,-33559000.0,-346000.0,14523000.0,-1251000.0,14054000.0,,
2019-12-31,APPN,2019-12-31,-145968000.0,8534000.0,-32421000.0,-653000.0,105549000.0,106552000.0,-50714000.0,64825000.0,623000.0,-8926000.0,4742000.0,,,7432000.0,-350000.0,16354000.0,-32421000.0,4726000.0,,
2018-12-31,APPN,2018-12-31,-145968000.0,30484000.0,-7010000.0,-653000.0,60962000.0,61391000.0,-49451000.0,21172000.0,-1459000.0,-31321000.0,2021000.0,,,-23332000.0,-429000.0,16043000.0,-7014000.0,-7086000.0,,
2017-12-31,APPN,2017-12-31,-145968000.0,22472000.0,-433000.0,-20384000.0,50948000.0,81321000.0,-31007000.0,42615000.0,1228000.0,-9128000.0,886000.0,,,-9716000.0,-2424000.0,13512000.0,-433000.0,-5275000.0,,-7565000.0
2020-12-31,NNI,2020-12-31,-452931000.0,-18584000.0,621219000.0,-1244796000.0,-1098240000.0,1653000.0,352443000.0,-264206000.0,,212815000.0,118699000.0,,,,250039000.0,-260304000.0,-113312000.0,-59213000.0,-73358000.0,-31778000.0
2019-12-31,NNI,2019-12-31,-40276000.0,-14394000.0,1524566000.0,-1700906000.0,-1793271000.0,1552000.0,141803000.0,30210000.0,,298915000.0,105049000.0,,,,-24021000.0,-8056000.0,-92499000.0,-13100000.0,-40411000.0,-29485000.0
2018-12-31,NNI,2018-12-31,-19010000.0,11640000.0,-732351000.0,809459000.0,711784000.0,1359000.0,227913000.0,250325000.0,,270892000.0,86896000.0,-74698000.0,,,-26864000.0,49654000.0,-125023000.0,-202997000.0,-45331000.0,-26839000.0
2017-12-31,NNI,2017-12-31,10223000.0,4362000.0,2949982000.0,-3418666000.0,-3500500000.0,678000.0,173166000.0,-228251000.0,,322267000.0,39541000.0,320108000.0,,,10481000.0,27545000.0,-156005000.0,18574000.0,-68896000.0,-24097000.0
2020-12-31,DNMR,2020-12-31,,-1132000.0,-38259000.0,2606000.0,422675000.0,441760000.0,-8853000.0,370619000.0,,-13797000.0,5123000.0,,-6604000.0,-2308000.0,-21691000.0,-4541000.0,-38268000.0,2863000.0,,
2019-12-31,DNMR,2019-12-31,,3215000.0,-49093000.0,54029000.0,53498000.0,8752000.0,-19514000.0,2732000.0,,-1673000.0,4069000.0,,-2993000.0,1438000.0,-4681000.0,3577000.0,-36560000.0,7024000.0,-4602000.0,
2018-12-31,DNMR,2018-12-31,,2944000.0,2811000.0,-7482000.0,-453000.0,9457000.0,208000.0,2681000.0,,323000.0,3538000.0,,-858000.0,-2649000.0,-28000.0,-3035000.0,-5610000.0,-752000.0,-2400000.0,
2020-12-31,FLGT,2020-12-31,-289936000.0,22617000.0,-326438000.0,15019000.0,261251000.0,246294000.0,214310000.0,75461000.0,20000.0,140628000.0,2962000.0,,,-178480000.0,,14807000.0,-36510000.0,11117000.0,-62000.0,
2019-12-31,FLGT,2019-12-31,-27727000.0,-329000.0,-29046000.0,15019000.0,28775000.0,28796000.0,-411000.0,5229000.0,-17000.0,5517000.0,2107000.0,,,-839000.0,,4736000.0,-1319000.0,229000.0,-21000.0,
2018-12-31,FLGT,2018-12-31,3782000.0,102000.0,950000.0,15019000.0,15000.0,15000.0,-5607000.0,246000.0,-44000.0,-675000.0,2163000.0,,,-1970000.0,,4013000.0,-2832000.0,624000.0,-21000.0,
2017-12-31,FLGT,2017-12-31,3307000.0,-363000.0,-2049000.0,15019000.0,-770000.0,31000.0,-2510000.0,-1407000.0,81000.0,1331000.0,1728000.0,,,214000.0,-801000.0,2827000.0,-5356000.0,-441000.0,-21000.0,
2020-12-31,GDOT,2020-12-31,-722810000.0,38216000.0,-785832000.0,-35000000.0,1007201000.0,16997000.0,23131000.0,430547000.0,,209178000.0,42224000.0,-3534000.0,,,1037657000.0,70310000.0,-59035000.0,-18303000.0,-12453000.0,
2019-12-31,GDOT,2019-12-31,-73180000.0,-14856000.0,-153853000.0,-25000000.0,-65125000.0,7226000.0,99897000.0,-29064000.0,,189914000.0,46168000.0,-3534000.0,,,73987000.0,41695000.0,-78214000.0,-31943000.0,-121338000.0,
2018-12-31,GDOT,2018-12-31,-48050000.0,17146000.0,-114967000.0,-22500000.0,-50961000.0,21880000.0,118703000.0,85123000.0,,251051000.0,45842000.0,-3534000.0,,,-4334000.0,67563000.0,-61030000.0,-24044000.0,-46007000.0,
2017-12-31,GDOT,2017-12-31,52983000.0,32671000.0,-145163000.0,-22500000.0,192187000.0,24161000.0,85887000.0,265334000.0,,218310000.0,44580000.0,-3534000.0,,,260572000.0,113823000.0,-44142000.0,-85307000.0,-70046000.0,
2020-12-31,ATER,2020-12-31,,-6991000.0,-39054000.0,11216000.0,32319000.0,23460000.0,-63126000.0,-692000.0,-48000.0,6091000.0,552000.0,,18659000.0,-4703000.0,-2207000.0,57942000.0,-89000.0,1513000.0,-150000.0,
2019-12-31,ATER,2019-12-31,,3334000.0,-1284000.0,7493000.0,36566000.0,36000000.0,-58789000.0,10081000.0,-1000.0,-25200000.0,183000.0,,-5360000.0,309000.0,-6927000.0,34909000.0,-114000.0,-1004000.0,-150000.0,
